S.NO,Rank,Gender,Category,Branch,College
11596,35211,F,BC_A,CSE(Data Science),ADTP
11597,24258,M,BC_B,CSE(Data Science),ADTP
11598,33709,F,BC_A,CSE(Data Science),ADTP
11599,77759,M,ST,CSE(Data Science),ADTP
11600,12785,M,BC_B,CSE(Data Science),ADTP
11601,92089,M,SC,CE,ADTP
11602,124909,M,BC_B,CE,ADTP
11603,131562,F,BC_B,CE,ADTP
11604,92833,F,SC,CE,ADTP
11605,94286,F,OC,CE,ADTP
11606,72468,F,OC,CE,ADTP
11607,123220,M,BC_B,CE,ADTP
11608,129416,F,BC_D,CE,ADTP
11609,135886,F,SC,CE,ADTP
11610,96083,M,BC_D,CE,ADTP
11611,72967,F,OC,CE,ADTP
11612,84592,M,OC,CE,ADTP
11613,98272,F,OC,CE,ADTP
11614,82623,F,OC,CE,ADTP
11615,92933,M,BC_D,CE,ADTP
11616,100832,F,BC_A,CE,ADTP
11617,133900,M,BC_B,CE,ADTP
11618,94951,M,BC_B,CE,ADTP
11619,137792,M,SC,CE,ADTP
11620,98140,F,OC,CE,ADTP
11621,77301,M,OC,CE,ADTP
11622,87579,M,OC,CE,ADTP
11623,77524,F,BC_B,CE,ADTP
11624,83330,F,OC,CE,ADTP
11625,84469,F,BC_B,CE,ADTP
11626,113259,M,BC_A,CE,ADTP
11627,79427,M,BC_D,CE,ADTP
11628,97795,M,BC_D,CE,ADTP
11629,121834,M,BC_B,CE,ADTP
11630,98890,M,OC,CE,ADTP
11631,71821,M,BC_D,CE,ADTP
11632,82152,M,OC,CE,ADTP
11633,121219,M,BC_A,CE,ADTP
11634,46482,F,BC_D,CE,ADTP
11635,91657,F,OC,CE,ADTP
11636,135331,F,SC,CE,ADTP
11637,62672,F,OC,CE,ADTP
11638,89492,F,BC_B,CE,ADTP
11639,77093,F,OC,CE,ADTP
11640,132278,M,BC_A,CE,ADTP
11641,105654,F,BC_A,CE,ADTP
11642,90099,F,BC_D,CE,ADTP
11643,94432,M,OC,CE,ADTP
11644,147807,M,SC,CE,ADTP
11645,69573,F,SC,CE,ADTP
11646,144378,M,BC_A,CE,ADTP
11647,86463,M,OC,CE,ADTP
11648,96315,F,OC,CE,ADTP
11649,20349,F,OC,AIML,ADTP
11650,23819,F,OC,AIML,ADTP
11651,35650,F,BC_B,AIML,ADTP
11652,68674,F,BC_E,AIML,ADTP
11653,96550,M,SC,AIML,ADTP
11654,20347,M,OC,AIML,ADTP
11655,61952,M,BC_E,AIML,ADTP
11656,25319,F,OC,AIML,ADTP
11657,25308,M,OC,AIML,ADTP
11658,15711,F,OC,AIML,ADTP
11659,31951,F,BC_D,AIML,ADTP
11660,20641,F,OC,AIML,ADTP
11661,38036,M,BC_A,AIML,ADTP
11662,36852,F,BC_B,AIML,ADTP
11663,88153,M,SC,AIML,ADTP
11664,19168,F,OC,AIML,ADTP
11665,82348,M,SC,AIML,ADTP
11666,32525,M,BC_A,AIML,ADTP
11667,41836,F,BC_A,AIML,ADTP
11668,35360,M,BC_D,AIML,ADTP
11669,71867,M,SC,AIML,ADTP
11670,15768,F,BC_B,AIML,ADTP
11671,21291,M,OC,AIML,ADTP
11672,24517,M,OC,AIML,ADTP
11673,13944,M,OC,AIML,ADTP
11674,35008,M,BC_D,AIML,ADTP
11675,32528,F,BC_B,AIML,ADTP
11676,18724,M,OC,AIML,ADTP
11677,65525,M,SC,AIML,ADTP
11678,35782,M,BC_D,AIML,ADTP
11679,25368,M,OC,AIML,ADTP
11680,21385,M,BC_C,AIML,ADTP
11681,22809,M,OC,AIML,ADTP
11682,42332,M,BC_A,AIML,ADTP
11683,14059,M,OC,AIML,ADTP
11684,11771,M,OC,AIML,ADTP
11685,35520,F,OC,AIML,ADTP
11686,35780,M,BC_D,AIML,ADTP
11687,19155,M,OC,AIML,ADTP
11688,19492,F,OC,AIML,ADTP
11689,21781,F,BC_B,AIML,ADTP
11690,74944,M,BC_D,AIML,ADTP
11691,6408,F,BC_D,AIML,ADTP
11692,27321,F,BC_D,AIML,ADTP
11693,43958,F,BC_A,AIML,ADTP
11694,69721,M,SC,AIML,ADTP
11695,98868,F,SC,AIML,ADTP
11696,23116,M,BC_D,AIML,ADTP
11697,33957,M,BC_A,AIML,ADTP
11698,93874,F,SC,AIML,ADTP
11699,23185,M,OC,AIML,ADTP
11700,98471.1,F,SC,AIML,ADTP
11701,34177,M,BC_B,AIML,ADTP
11702,36360,F,BC_D,AIML,ADTP
11703,12226,F,OC,AIML,ADTP
11704,76715,M,SC,AIML,ADTP
11705,19498,F,OC,AIML,ADTP
11706,22627,M,OC,AIML,ADTP
11707,21263,M,OC,AIML,ADTP
11708,82444,F,SC,AIML,ADTP
11709,35546,F,BC_D,AIML,ADTP
11710,34458,F,BC_B,AIML,ADTP
11711,34008,F,BC_B,AIML,ADTP
11712,10579,F,OC,AIML,ADTP
11713,31041,M,BC_D,AIML,ADTP
11714,30063,F,BC_B,AIML,ADTP
11715,91169,M,SC,AIML,ADTP
11716,92740,M,SC,AIML,ADTP
11717,29197,M,BC_B,AIML,ADTP
11718,19791,M,OC,AIML,ADTP
11719,31211,F,BC_B,AIML,ADTP
11720,22623,F,OC,AIML,ADTP
11721,96503,F,SC,AIML,ADTP
11722,39595,F,BC_C,AIML,ADTP
11723,25921,F,OC,AIML,ADTP
11724,9175,M,OC,AIML,ADTP
11725,86576,M,SC,AIML,ADTP
11726,22343,F,OC,AIML,ADTP
11727,22669,M,BC_B,AIML,ADTP
11728,15125,F,BC_D,AIML,ADTP
11729,34536,M,BC_A,AIML,ADTP
11730,78122,M,BC_E,AIML,ADTP
11731,21301,M,OC,AIML,ADTP
11732,28922,F,BC_D,AIML,ADTP
11733,24596,F,OC,AIML,ADTP
11734,25345,M,OC,AIML,ADTP
11735,19124,F,OC,AIML,ADTP
11736,23707,F,OC,AIML,ADTP
11737,14364,F,OC,AIML,ADTP
11738,28677,F,BC_B,AIML,ADTP
11739,20369,F,OC,AIML,ADTP
11740,22560,F,BC_B,AIML,ADTP
11741,100000,F,SC,AIML,ADTP
11742,30275,M,BC_B,AIML,ADTP
11743,35151,M,BC_B,AIML,ADTP
11744,5013,F,OC,AIML,ADTP
11745,29623,F,BC_D,AIML,ADTP
11746,28786,F,BC_D,AIML,ADTP
11747,17650,M,BC_A,AIML,ADTP
11748,19401,F,OC,AIML,ADTP
11749,26655,F,BC_B,AIML,ADTP
11750,44484,F,BC_E,AIML,ADTP
11751,94272,M,SC,AIML,ADTP
11752,29957,F,BC_B,AIML,ADTP
11753,19755,F,OC,AIML,ADTP
11754,21769,M,OC,AIML,ADTP
11755,21171,F,OC,AIML,ADTP
11756,33530,F,BC_B,AIML,ADTP
11757,76930,M,SC,AIML,ADTP
11758,20867,M,OC,AIML,ADTP
11759,10004,F,OC,AIML,ADTP
11760,39409,F,BC_E,AIML,ADTP
11761,25742,M,OC,AIML,ADTP
11762,23999,F,OC,AIML,ADTP
11763,19112,F,OC,AIML,ADTP
11764,18414,M,BC_B,AIML,ADTP
11765,20295,M,OC,AIML,ADTP
11766,26078,F,BC_A,AIML,ADTP
11767,21149,F,BC_D,AIML,ADTP
11768,36473,F,BC_D,AIML,ADTP
11769,84942,F,SC,AIML,ADTP
11770,23853,F,OC,AIML,ADTP
11771,19514,M,OC,AIML,ADTP
11772,21201,F,OC,AIML,ADTP
11773,44726,F,BC_A,AIML,ADTP
11774,10798,F,BC_A,AIML,ADTP
11775,19928,F,OC,AIML,ADTP
11776,35379,F,BC_D,AIML,ADTP
11777,90768,M,SC,AIML,ADTP
11778,18980,F,OC,AIML,ADTP
11779,22753,M,OC,AIML,ADTP
11780,21909,M,BC_D,AIML,ADTP
11781,16001,F,OC,AIML,ADTP
11782,35911.1,M,BC_D,AIML,ADTP
11783,24334,M,BC_B,AIML,ADTP
11784,33294,M,BC_B,AIML,ADTP
11785,87300,M,SC,AIML,ADTP
11786,95833,M,SC,AIML,ADTP
11787,47518,F,BC_A,AIML,ADTP
11788,68289,M,SC,AIML,ADTP
11789,21119,M,BC_D,AIML,ADTP
11790,56452,F,SC,AIML,ADTP
11791,30000,M,BC_D,AIML,ADTP
11792,122908,F,SC,AGRICULTURAL-ENGINEERING,ADTP
11793,94628,F,BC_B,AGRICULTURAL-ENGINEERING,ADTP
11794,147452,F,OC,AGRICULTURAL-ENGINEERING,ADTP
11795,92062,F,OC,AGRICULTURAL-ENGINEERING,ADTP
11796,116107,M,BC_B,AGRICULTURAL-ENGINEERING,ADTP
11797,48297,F,BC_D,AGRICULTURAL-ENGINEERING,ADTP
11798,119974,F,SC,AGRICULTURAL-ENGINEERING,ADTP
11799,135948,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11800,119807,F,BC_B,AGRICULTURAL-ENGINEERING,ADTP
11801,137607,F,ST,AGRICULTURAL-ENGINEERING,ADTP
11802,61248,M,BC_B,AGRICULTURAL-ENGINEERING,ADTP
11803,148764,F,OC,AGRICULTURAL-ENGINEERING,ADTP
11804,117532,F,BC_B,AGRICULTURAL-ENGINEERING,ADTP
11805,118801,F,OC,AGRICULTURAL-ENGINEERING,ADTP
11806,150303,M,BC_B,AGRICULTURAL-ENGINEERING,ADTP
11807,110772,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11808,124834,F,SC,AGRICULTURAL-ENGINEERING,ADTP
11809,105759,F,OC,AGRICULTURAL-ENGINEERING,ADTP
11810,70429,F,BC_B,AGRICULTURAL-ENGINEERING,ADTP
11811,128465,M,BC_D,AGRICULTURAL-ENGINEERING,ADTP
11812,133532,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11813,113998,M,BC_C,AGRICULTURAL-ENGINEERING,ADTP
11814,136365,F,OC,AGRICULTURAL-ENGINEERING,ADTP
11815,150324,M,BC_D,AGRICULTURAL-ENGINEERING,ADTP
11816,133877,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11817,122840,F,OC,AGRICULTURAL-ENGINEERING,ADTP
11818,129844,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11819,102098,F,BC_B,AGRICULTURAL-ENGINEERING,ADTP
11820,122560,M,SC,AGRICULTURAL-ENGINEERING,ADTP
11821,124649,F,SC,AGRICULTURAL-ENGINEERING,ADTP
11822,136585,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11823,130749,F,OC,AGRICULTURAL-ENGINEERING,ADTP
11824,84548,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11825,39386,F,BC_D,AGRICULTURAL-ENGINEERING,ADTP
11826,97050,M,BC_B,AGRICULTURAL-ENGINEERING,ADTP
11827,99461,F,OC,AGRICULTURAL-ENGINEERING,ADTP
11828,102930,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11829,128500,M,BC_D,AGRICULTURAL-ENGINEERING,ADTP
11830,124529,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11831,82662,F,BC_A,AGRICULTURAL-ENGINEERING,ADTP
11832,147395,F,OC,AGRICULTURAL-ENGINEERING,ADTP
11833,132839,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11834,51780,M,BC_D,AGRICULTURAL-ENGINEERING,ADTP
11835,40643,M,BC_B,AGRICULTURAL-ENGINEERING,ADTP
11836,101091,F,BC_D,AGRICULTURAL-ENGINEERING,ADTP
11837,150567,M,BC_B,AGRICULTURAL-ENGINEERING,ADTP
11838,137088,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11839,106755,M,OC,AGRICULTURAL-ENGINEERING,ADTP
11840,141882,M,BC_A,ME,ASIP
11841,132790,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11842,134005,M,BC_D,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11843,149366,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11844,131233,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11845,123957,M,BC_E,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11846,96803,F,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11847,140982,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11848,146781,M,BC_D,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11849,125816,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11850,126105,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11851,132460,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11852,148003,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11853,131537,M,BC_D,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11854,148908,M,BC_D,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11855,132385,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11856,126451,F,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11857,148162,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11858,131381,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11859,149086,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11860,123811,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11861,145391,F,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11862,133793,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11863,146760,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11864,132451,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11865,145797,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11866,143529,M,BC_A,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11867,138496,M,BC_D,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11868,150004,M,BC_D,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11869,126224,M,OC,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11870,88426.1,F,BC_B,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11871,141334,M,BC_D,EEE(VLSI DESIGN AND TECHNOLOGY),ASIP
11872,145818,M,BC_D,EEE,ASIP
11873,130615,M,OC,EEE,ASIP
11874,136631,M,OC,EEE,ASIP
11875,138794,M,BC_E,EEE,ASIP
11876,129403,M,BC_D,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11877,61102,M,BC_D,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11878,146888,M,OC,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11879,142311,M,OC,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11880,141744,M,BC_D,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11881,148710,F,BC_D,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11882,144798,M,BC_D,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11883,147764,M,OC,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11884,125431,M,OC,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11885,144171,M,OC,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11886,107079,M,OC,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11887,148012,M,OC,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11888,126888,F,BC_A,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11889,147643,M,OC,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11890,149106,M,BC_D,ECE(ADVANCED COMMUNICATION TECHNOLOGY),ASIP
11891,138558,M,BC_A,ECE,ASIP
11892,90748,M,OC,ECE,ASIP
11893,122035,F,OC,ECE,ASIP
11894,142630,M,SC,ECE,ASIP
11895,106390,F,BC_A,ECE,ASIP
11896,98966,M,OC,ECE,ASIP
11897,131880,F,OC,ECE,ASIP
11898,109877,F,BC_B,ECE,ASIP
11899,131063,F,OC,ECE,ASIP
11900,134947,F,BC_D,ECE,ASIP
11901,116117,M,OC,ECE,ASIP
11902,145963,F,BC_D,ECE,ASIP
11903,115066,M,BC_A,ECE,ASIP
11904,116108,M,OC,ECE,ASIP
11905,115414,M,BC_E,ECE,ASIP
11906,86546,M,OC,ECE,ASIP
11907,104477,M,BC_A,ECE,ASIP
11908,126738,M,BC_A,ECE,ASIP
11909,118950,M,BC_D,ECE,ASIP
11910,89916,M,BC_A,ECE,ASIP
11911,100359,F,OC,ECE,ASIP
11912,50767,F,BC_B,ECE,ASIP
11913,127336,F,OC,ECE,ASIP
11914,122145,F,BC_B,ECE,ASIP
11915,137510,M,BC_A,ECE,ASIP
11916,46180,M,BC_E,ECE,ASIP
11917,136133,F,OC,ECE,ASIP
11918,111729,M,BC_D,ECE,ASIP
11919,130327,F,BC_A,ECE,ASIP
11920,118194,M,SC,ECE,ASIP
11921,92452,F,OC,ECE,ASIP
11922,137480,M,BC_E,ECE,ASIP
11923,117580,M,BC_D,ECE,ASIP
11924,108698,M,BC_B,ECE,ASIP
11925,65384,M,BC_D,ECE,ASIP
11926,124782,F,ST,ECE,ASIP
11927,99264,M,BC_D,ECE,ASIP
11928,114764,M,OC,ECE,ASIP
11929,121817,M,OC,ECE,ASIP
11930,142843,M,SC,ECE,ASIP
11931,106676,M,BC_B,ECE,ASIP
11932,111166,M,BC_D,ECE,ASIP
11933,142554,F,OC,ECE,ASIP
11934,146524,F,BC_B,ECE,ASIP
11935,44768,F,BC_E,ECE,ASIP
11936,151267,M,ST,ECE,ASIP
11937,125362,M,BC_D,ECE,ASIP
11938,100048,F,OC,ECE,ASIP
11939,151620,M,SC,ECE,ASIP
11940,103164,F,OC,ECE,ASIP
11941,92450,M,OC,ECE,ASIP
11942,125301,M,BC_A,ECE,ASIP
11943,150370,F,SC,ECE,ASIP
11944,117689,M,BC_D,ECE,ASIP
11945,112310,M,BC_E,ECE,ASIP
11946,101947,M,BC_D,ECE,ASIP
11947,120282,M,BC_B,ECE,ASIP
11948,119791,M,BC_D,ECE,ASIP
11949,116238,M,OC,ECE,ASIP
11950,105320,F,OC,ECE,ASIP
11951,129170,M,BC_E,ECE,ASIP
11952,88327,M,OC,ECE,ASIP
11953,107338,M,BC_D,ECE,ASIP
11954,142793,M,SC,ECE,ASIP
11955,121046,M,OC,ECE,ASIP
11956,121792,M,BC_A,ECE,ASIP
11957,105951,M,OC,ECE,ASIP
11958,111255,M,OC,ECE,ASIP
11959,111576,M,BC_D,ECE,ASIP
11960,137818,M,SC,ECE,ASIP
11961,113824,F,BC_D,ECE,ASIP
11962,94910,F,OC,ECE,ASIP
11963,76909,M,OC,ECE,ASIP
11964,121365,M,OC,ECE,ASIP
11965,114313,M,OC,ECE,ASIP
11966,141974,F,OC,ECE,ASIP
11967,103594,M,ST,ECE,ASIP
11968,119070,M,OC,ECE,ASIP
11969,110727,M,OC,ECE,ASIP
11970,119849,M,OC,ECE,ASIP
11971,124157,F,BC_A,ECE,ASIP
11972,147690,M,BC_B,ECE,ASIP
11973,123997,M,BC_B,ECE,ASIP
11974,144111,F,OC,ECE,ASIP
11975,123642,M,OC,ECE,ASIP
11976,146940,M,SC,ECE,ASIP
11977,141065,M,BC_E,ECE,ASIP
11978,120993,F,SC,ECE,ASIP
11979,141273,F,OC,ECE,ASIP
11980,105180,M,OC,ECE,ASIP
11981,144694,M,SC,ECE,ASIP
11982,127614,M,BC_A,ECE,ASIP
11983,100216,M,BC_D,ECE,ASIP
11984,111982,F,OC,ECE,ASIP
11985,127339,F,BC_B,ECE,ASIP
11986,124953,M,BC_A,ECE,ASIP
11987,119566,M,SC,ECE,ASIP
11988,140989,F,BC_E,ECE,ASIP
11989,113558,F,OC,ECE,ASIP
11990,107878,M,OC,ECE,ASIP
11991,102389,F,BC_E,ECE,ASIP
11992,120155,M,BC_B,ECE,ASIP
11993,116877,M,BC_B,ECE,ASIP
11994,132580,F,OC,ECE,ASIP
11995,97976,M,BC_D,ECE,ASIP
11996,98210,M,BC_D,ECE,ASIP
11997,131930,M,BC_D,ECE,ASIP
11998,118296,M,BC_D,ECE,ASIP
11999,110352,M,OC,ECE,ASIP
12000,125007,M,OC,ECE,ASIP
12001,114323,M,OC,ECE,ASIP
12002,126020,M,OC,ECE,ASIP
12003,118881,M,OC,ECE,ASIP
12004,120954,M,BC_B,ECE,ASIP
12005,93279,M,BC_B,ECE,ASIP
12006,79989,F,OC,ECE,ASIP
12007,86692,M,OC,ECE,ASIP
12008,130331,M,BC_A,ECE,ASIP
12009,132843,M,BC_B,ECE,ASIP
12010,106305,M,BC_D,ECE,ASIP
12011,145635,M,BC_B,ECE,ASIP
12012,121802,M,BC_B,ECE,ASIP
12013,69064,F,BC_D,ECE,ASIP
12014,122544,M,BC_D,ECE,ASIP
12015,113474,F,OC,ECE,ASIP
12016,129842,F,BC_A,ECE,ASIP
12017,122768,M,OC,ECE,ASIP
12018,116053,M,BC_D,ECE,ASIP
12019,86317,F,BC_D,ECE,ASIP
12020,72851,M,OC,ECE,ASIP
12021,97886,F,BC_D,ECE,ASIP
12022,145312,F,BC_A,ECE,ASIP
12023,77059,F,BC_D,ECE,ASIP
12024,79852,F,BC_D,ECE,ASIP
12025,117437,F,OC,ECE,ASIP
12026,150561,M,SC,ECE,ASIP
12027,110462,F,SC,ECE,ASIP
12028,115410,F,BC_D,ECE,ASIP
12029,138413,F,OC,ECE,ASIP
12030,89606,F,OC,ECE,ASIP
12031,95970,F,OC,ECE,ASIP
12032,105711,M,BC_D,ECE,ASIP
12033,99266,M,BC_E,ECE,ASIP
12034,51680,M,OC,ECE,ASIP
12035,117799,M,BC_A,CSE(DATA SCIENCE),ASIP
12036,76352,M,OC,CSE(DATA SCIENCE),ASIP
12037,124127,F,BC_B,CSE(DATA SCIENCE),ASIP
12038,86503,M,BC_D,CSE(DATA SCIENCE),ASIP
12039,80689,M,OC,CSE(DATA SCIENCE),ASIP
12040,41806,M,OC,CSE(DATA SCIENCE),ASIP
12041,95082,M,BC_D,CSE(DATA SCIENCE),ASIP
12042,83010,F,OC,CSE(DATA SCIENCE),ASIP
12043,136349,M,SC,CSE(DATA SCIENCE),ASIP
12044,72612,F,OC,CSE(DATA SCIENCE),ASIP
12045,85676,M,OC,CSE(DATA SCIENCE),ASIP
12046,122881,M,SC,CSE(DATA SCIENCE),ASIP
12047,125446,F,BC_B,CSE(DATA SCIENCE),ASIP
12048,92632,F,OC,CSE(DATA SCIENCE),ASIP
12049,93259,F,OC,CSE(DATA SCIENCE),ASIP
12050,80849,M,BC_D,CSE(DATA SCIENCE),ASIP
12051,43301,F,OC,CSE(DATA SCIENCE),ASIP
12052,95757,F,OC,CSE(DATA SCIENCE),ASIP
12053,78840,M,BC_E,CSE(DATA SCIENCE),ASIP
12054,148973,M,SC,CSE(DATA SCIENCE),ASIP
12055,98607,F,BC_D,CSE(DATA SCIENCE),ASIP
12056,147742,F,SC,CSE(DATA SCIENCE),ASIP
12057,143620,M,SC,CSE(DATA SCIENCE),ASIP
12058,117005,F,BC_A,CSE(DATA SCIENCE),ASIP
12059,83998,F,BC_D,CSE(DATA SCIENCE),ASIP
12060,124455,F,BC_B,CSE(DATA SCIENCE),ASIP
12061,115154,M,BC_A,CSE(DATA SCIENCE),ASIP
12062,86100,M,BC_E,CSE(DATA SCIENCE),ASIP
12063,87445,M,OC,CSE(DATA SCIENCE),ASIP
12064,148573,M,SC,CSE(DATA SCIENCE),ASIP
12065,148666,M,SC,CSE(DATA SCIENCE),ASIP
12066,139576,M,SC,CSE(DATA SCIENCE),ASIP
12067,98762,M,BC_B,CSE(DATA SCIENCE),ASIP
12068,140992,F,SC,CSE(DATA SCIENCE),ASIP
12069,43159,F,OC,CSE(DATA SCIENCE),ASIP
12070,105622,F,BC_B,CSE(DATA SCIENCE),ASIP
12071,147802,F,SC,CSE(DATA SCIENCE),ASIP
12072,109657,F,BC_A,CSE(DATA SCIENCE),ASIP
12073,84504,M,OC,CSE(DATA SCIENCE),ASIP
12074,87478,M,OC,CSE(DATA SCIENCE),ASIP
12075,104365,F,BC_D,CSE(DATA SCIENCE),ASIP
12076,56089,M,OC,CSE(DATA SCIENCE),ASIP
12077,127073,F,SC,CSE(DATA SCIENCE),ASIP
12078,139491,F,SC,CSE(DATA SCIENCE),ASIP
12079,115848,M,BC_A,CSE(DATA SCIENCE),ASIP
12080,84597,F,OC,CSE(DATA SCIENCE),ASIP
12081,86025,M,BC_E,CSE(DATA SCIENCE),ASIP
12082,107992,F,BC_D,CSE(DATA SCIENCE),ASIP
12083,139592,M,SC,CSE(DATA SCIENCE),ASIP
12084,61405,F,SC,CSE(DATA SCIENCE),ASIP
12085,119484,M,BC_B,CSE(DATA SCIENCE),ASIP
12086,113295,M,BC_B,CSE(DATA SCIENCE),ASIP
12087,104263,F,BC_D,CSE(DATA SCIENCE),ASIP
12088,151288,F,SC,CSE(DATA SCIENCE),ASIP
12089,118454,M,BC_B,CSE(DATA SCIENCE),ASIP
12090,102136,F,BC_E,CSE(DATA SCIENCE),ASIP
12091,109151,M,BC_B,CSE(DATA SCIENCE),ASIP
12092,118430,M,SC,CSE(DATA SCIENCE),ASIP
12093,136499,M,SC,CSE(DATA SCIENCE),ASIP
12094,97649,F,BC_D,CSE(DATA SCIENCE),ASIP
12095,121580,M,BC_B,CSE(DATA SCIENCE),ASIP
12096,69373.1,M,BC_A,CSE(DATA SCIENCE),ASIP
12097,83256,M,OC,CSE(DATA SCIENCE),ASIP
12098,76578,M,BC_D,CSE(DATA SCIENCE),ASIP
12099,115781,M,BC_B,CSE(DATA SCIENCE),ASIP
12100,63342,M,OC,CSE(DATA SCIENCE),ASIP
12101,82175,M,OC,CSE(DATA SCIENCE),ASIP
12102,81641,F,OC,CSE(DATA SCIENCE),ASIP
12103,107013,M,BC_B,CSE(DATA SCIENCE),ASIP
12104,107352,M,BC_D,CSE(DATA SCIENCE),ASIP
12105,119450,F,BC_A,CSE(DATA SCIENCE),ASIP
12106,151608,M,SC,CSE(DATA SCIENCE),ASIP
12107,134869,M,BC_A,CSE(BIG DATA ANALYTICS),ASIP
12108,106333,M,OC,CSE(BIG DATA ANALYTICS),ASIP
12109,122285,M,OC,CSE(BIG DATA ANALYTICS),ASIP
12110,120829,M,OC,CSE(BIG DATA ANALYTICS),ASIP
12111,110131,M,OC,CSE(BIG DATA ANALYTICS),ASIP
12112,116740,M,OC,CSE(BIG DATA ANALYTICS),ASIP
12113,114922,F,OC,CSE(BIG DATA ANALYTICS),ASIP
12114,121308,M,OC,CSE(BIG DATA ANALYTICS),ASIP
12115,99043,F,OC,CSE(BIG DATA ANALYTICS),ASIP
12116,104597,M,OC,CSE(BIG DATA ANALYTICS),ASIP
12117,132461,M,BC_A,CSE(BIG DATA ANALYTICS),ASIP
12118,103568,M,OC,CSE(BIG DATA ANALYTICS),ASIP
12119,128126,M,BC_D,CSE(BIG DATA ANALYTICS),ASIP
12120,113086,M,OC,CSE(BIG DATA ANALYTICS),ASIP
12121,96498,F,OC,CSE(BIG DATA ANALYTICS),ASIP
12122,120325,M,OC,CSE(BIG DATA ANALYTICS),ASIP
12123,127615,F,OC,CSE(BIG DATA ANALYTICS),ASIP
12124,150863,M,ST,CSE(BIG DATA ANALYTICS),ASIP
12125,147293,M,BC_B,CSE(BIG DATA ANALYTICS),ASIP
12126,121340,F,OC,CSE(BIG DATA ANALYTICS),ASIP
12127,115547,M,BC_E,CSE(BIG DATA ANALYTICS),ASIP
12128,108779,F,ST,CSE(BIG DATA ANALYTICS),ASIP
12129,133928,M,BC_E,CSE(BIG DATA ANALYTICS),ASIP
12130,149360,M,BC_E,CSE(BIG DATA ANALYTICS),ASIP
12131,114222,M,OC,CSE(BIG DATA ANALYTICS),ASIP
